id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
URY2009,"Hogares alta calificación, ciencia",URY,PISA,2009,1.006292223930359,12,12,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Total, matemática",URY,PISA,2012,.9725351333618164,1,1,"Total, matemática",1,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Hogares baja calificación, matemática",URY,PISA,2012,.9788451790809631,2,2,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Hogares media calificación, matemática",URY,PISA,2012,.9608497619628906,3,3,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Hogares alta calificación, matemática",URY,PISA,2012,.9804436564445496,4,4,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Total, lectura",URY,PISA,2012,1.0904221534729,5,5,"Total, lectura",3,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Hogares baja calificación, lectura",URY,PISA,2012,1.107343077659607,6,6,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Hogares media calificación, lectura",URY,PISA,2012,1.06711745262146,7,7,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Hogares alta calificación, lectura",URY,PISA,2012,1.088071703910828,8,8,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Total, ciencia",URY,PISA,2012,1.002592086791992,9,9,"Total, ciencia",5,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Hogares baja calificación, ciencia",URY,PISA,2012,1.012279510498047,10,10,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Hogares media calificación, ciencia",URY,PISA,2012,.9905059337615967,11,11,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2012,"Hogares alta calificación, ciencia",URY,PISA,2012,1.005523443222046,12,12,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Total, matemática",URY,PISA,2015,.9679266810417175,1,1,"Total, matemática",1,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Hogares baja calificación, matemática",URY,PISA,2015,.9761917591094971,2,2,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Hogares media calificación, matemática",URY,PISA,2015,.9756766557693481,3,3,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Hogares alta calificación, matemática",URY,PISA,2015,.9644730687141419,4,4,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Total, lectura",URY,PISA,2015,1.055203557014465,5,5,"Total, lectura",3,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Hogares baja calificación, lectura",URY,PISA,2015,1.072159886360169,6,6,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Hogares media calificación, lectura",URY,PISA,2015,1.05736517906189,7,7,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Hogares alta calificación, lectura",URY,PISA,2015,1.050572037696838,8,8,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Total, ciencia",URY,PISA,2015,.9806268811225891,9,9,"Total, ciencia",5,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Hogares baja calificación, ciencia",URY,PISA,2015,.9892047047615051,10,10,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Hogares media calificación, ciencia",URY,PISA,2015,.9844834804534912,11,11,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2015,"Hogares alta calificación, ciencia",URY,PISA,2015,.9810179471969605,12,12,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Total, matemática",URY,PISA,2018,.9802546501159668,1,1,"Total, matemática",1,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Hogares baja calificación, matemática",URY,PISA,2018,.9819778203964233,2,2,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Hogares media calificación, matemática",URY,PISA,2018,.9751917719841003,3,3,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Hogares alta calificación, matemática",URY,PISA,2018,.9811232686042786,4,4,"Calificación, matemática",2,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Total, lectura",URY,PISA,2018,1.055400371551514,5,5,"Total, lectura",3,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Hogares baja calificación, lectura",URY,PISA,2018,1.054889798164368,6,6,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Hogares media calificación, lectura",URY,PISA,2018,1.053693294525147,7,7,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Hogares alta calificación, lectura",URY,PISA,2018,1.057312846183777,8,8,"Calificación, lectura",4,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Total, ciencia",URY,PISA,2018,.9921712875366211,9,9,"Total, ciencia",5,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Hogares baja calificación, ciencia",URY,PISA,2018,.9909154772758484,10,10,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Hogares media calificación, ciencia",URY,PISA,2018,.9821914434432983,11,11,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2018,"Hogares alta calificación, ciencia",URY,PISA,2018,1.001560091972351,12,12,"Calificación, ciencia",6,Uruguay,Ratio de puntajes en pruebas estandarizadas para alumnos de 15 años,Ratio de puntajes en pruebas estandarizadas entre alumnos mujeres y hombres de 15 años.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
